id,state,lga,facility_name
77,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",OKWE PHC
78,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",UMUDURUEBEAGURU PHC
79,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",OKWELLE PHC
80,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",UMOKO HC
81,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",ST JOHNS HOSP
82,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",IHUDIAKUWA UMUNA
83,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",BISHOP UNEGBU MEMORAL NDIOKONKWO
84,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",MERCY HOSP OKWELLE
85,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",EGWUATU LAB OKWELLE
86,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",WISDOM LAB OKWELLE
87,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",TBL DOTS AMAIFEKE
88,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",IMSUTH DOTS CLINIC
89,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",UMUDIOKA HC
90,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",MGBEE HC
91,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",OBINUGWU HC
92,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",UMUZIKE HC
93,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",ACHARABA HC
94,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",ZINNAH HOSP
95,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",GOVT.MATERNITY CENTRE AND CHISOM HOSP ORLU
96,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",Ebenator HC
97,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",Orsu Ihitte Ukwa hc
98,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",Ihittenasa hc
99,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",Amaruru hc
100,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",Model PHC Amannachi
101,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",MPHCC Orsuihiteu
102,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",TBL DOTS NKWERRE
103,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",UMUWALA HC
104,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",AMAOKPARA HC
105,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",TRINITY HOSP
106,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",OWE NKWORJI
107,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",HEALTH CENTER
108,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",ST JOSEPH HOSP AMAOKPARA
109,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",UMUEZE HC
110,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",MCH NKWERRE
111,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",EZIAMA-OBAIRE HC
112,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",TBL DOTS UMUANYA
113,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",ST. MARY JOINT HOSP AMAIGBO
114,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",ABAJAH HC
115,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",UMUOZU HC
116,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",UMUKABIA HC AMAIGBO
117,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",ISU HC
118,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",OFEAHIA HC
119,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",UMUCHOKE PHC
120,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",ABIAKAM MED CENTER
121,Imo,"Isiala Mbano, Nwangele, Obowo, Ezinihitte",OGWUAGA HC ABBA DIMNA-NUME PHC
122,Imo,Owerri West,34 BMC
123,Imo,Owerri West,AVU HC
124,Imo,Owerri West,NEKEDE 11 BASIC
125,Imo,Owerri West,OBINZE HC
126,Imo,Owerri West,EZIOBODO HC
127,Imo,Owerri West,FED. POLY CLINIC NEKEDE
128,Imo,Owerri West,IHIAGWA HC
129,Imo,Owerri West,EMEABIAM HC
130,Imo,Owerri West,NEKEDE 111 PHC
131,Imo,Owerri West,ROSANA HOSP NEKEDE
132,Imo,Owerri West,ST JOHNS HOSP
133,Imo,Owerri West,UCHENNA HOSP
134,Imo,Owerri West,ENZY HOSP. TOMESTA MED. CEN
135,Imo,Owerri West,ST. AUGUSTINE HOSO
136,Imo,Owerri West,OKOLOCHI HOSP
137,Imo,Owerri West,GOOD HOSP OBINZE
138,Imo,Owerri North,EMII HC
139,Imo,NgorOkpalaAbohMbaise Ikedunu,MATER DEI HOSP. URATTA
140,Imo,NgorOkpalaAbohMbaise Ikedunu,NAZE HC
141,Imo,NgorOkpalaAbohMbaise Ikedunu,OKWU URATTA HC
142,Imo,NgorOkpalaAbohMbaise Ikedunu,AKWAKUMA HC
143,Imo,NgorOkpalaAbohMbaise Ikedunu,JESUS PEOPLE HOSP. UMUOBA URATTA
144,Imo,NgorOkpalaAbohMbaise Ikedunu,NEW HAVEN SPECIALIST HOSP
145,Imo,NgorOkpalaAbohMbaise Ikedunu,NEW CREATION HOSP
146,Imo,NgorOkpalaAbohMbaise Ikedunu,EASTERN SUMMIT SPECIALIST CLINIC
147,Imo,NgorOkpalaAbohMbaise Ikedunu,SALVATION HOSP
148,Imo,NgorOkpalaAbohMbaise Ikedunu,EDOZIE CLINIC & MAT
149,Imo,NgorOkpalaAbohMbaise Ikedunu,PAMELA HOSP
150,Imo,NgorOkpalaAbohMbaise Ikedunu,EKEOBI HC
151,Imo,NgorOkpalaAbohMbaise Ikedunu,OWEALA HC
152,Imo,NgorOkpalaAbohMbaise Ikedunu,UMUNAHU HC
153,Imo,NgorOkpalaAbohMbaise Ikedunu,AMAKAOHIA HC
154,Imo,NgorOkpalaAbohMbaise Ikedunu,ULAKWO HC
155,Imo,NgorOkpalaAbohMbaise Ikedunu,AWAKA HC IHITTE OGADA
156,Imo,NgorOkpalaAbohMbaise Ikedunu,AUSTIN GRACE HOSP
157,Imo,NgorOkpalaAbohMbaise Ikedunu,TBL DOT UMUNEKE
158,Imo,NgorOkpalaAbohMbaise Ikedunu,ELELEM HC
159,Imo,NgorOkpalaAbohMbaise Ikedunu,OBIKE HC
160,Imo,NgorOkpalaAbohMbaise Ikedunu,ORICHEZE HC
161,Imo,NgorOkpalaAbohMbaise Ikedunu,UMUNECHE NTU HC
162,Imo,NgorOkpalaAbohMbaise Ikedunu,NNEORIE HC
163,Imo,NgorOkpalaAbohMbaise Ikedunu,ALULU HC
164,Imo,NgorOkpalaAbohMbaise Ikedunu,UMUOHIAGU HC
165,Imo,NgorOkpalaAbohMbaise Ikedunu,UMUOYE HC
166,Imo,NgorOkpalaAbohMbaise Ikedunu,GH NGOR OKPALA. BASIC CLINIC & MAT
167,Imo,NgorOkpalaAbohMbaise Ikedunu,DIOCESSIAN COTTAGE HOSP
168,Imo,NgorOkpalaAbohMbaise Ikedunu,HOSSANA HOSP
169,Imo,NgorOkpalaAbohMbaise Ikedunu,AMAFOR HC
170,Imo,NgorOkpalaAbohMbaise Ikedunu,UMUEKWUNE HC
171,Imo,NgorOkpalaAbohMbaise Ikedunu,GRACE HOSP EZIAMA
172,Imo,NgorOkpalaAbohMbaise Ikedunu,NGURU UMUOWA HC
173,Imo,NgorOkpalaAbohMbaise Ikedunu,AMAPU AMALA HC
174,Imo,NgorOkpalaAbohMbaise Ikedunu,ORBURU HC
175,Imo,NgorOkpalaAbohMbaise Ikedunu,OBIOMA HC
176,Imo,NgorOkpalaAbohMbaise Ikedunu,GH OKIGWE
177,Imo,NgorOkpalaAbohMbaise Ikedunu,TBL CLINIC OKIGWE
178,Imo,NgorOkpalaAbohMbaise Ikedunu,IHUBE HC
179,Imo,NgorOkpalaAbohMbaise Ikedunu,IVORY CLINIC OKIGWE
180,Imo,NgorOkpalaAbohMbaise Ikedunu,FED. PRISONS OKIGWE
181,Imo,NgorOkpalaAbohMbaise Ikedunu,EZINACHI PHC
182,Imo,NgorOkpalaAbohMbaise Ikedunu,OGII HC
183,Imo,NgorOkpalaAbohMbaise Ikedunu,UMUNDUKA PHC
184,Imo,NgorOkpalaAbohMbaise Ikedunu,ARO OKIGWE HC
185,Imo,NgorOkpalaAbohMbaise Ikedunu,GASKIYA QUEEN OF ALL HEARTS HOSP
186,Imo,NgorOkpalaAbohMbaise Ikedunu,DIVINE MAT HOSP
187,Imo,NgorOkpalaAbohMbaise Ikedunu,IHUBE NNF
188,Imo,NgorOkpalaAbohMbaise Ikedunu,UMUAWA IBU COMM PHC OKIGWE
189,Imo,NgorOkpalaAbohMbaise Ikedunu,CHUKWUDI MED HOSP
190,Imo,NgorOkpalaAbohMbaise Ikedunu,BAVARIA HOSP OKIGWE
191,Imo,NgorOkpalaAbohMbaise Ikedunu,NDINDUBISI HC
192,Imo,NgorOkpalaAbohMbaise Ikedunu,AKU HEALTH CENTER
193,Imo,NgorOkpalaAbohMbaise Ikedunu,NDIOGBUONYEAOMA
194,Imo,NgorOkpalaAbohMbaise Ikedunu,ZION MED LAB
195,Imo,NgorOkpalaAbohMbaise Ikedunu,UMULOLO PHC. TBL DOTS UMUEZEALA
196,Imo,NgorOkpalaAbohMbaise Ikedunu,ROSITA MEMORIAL HOSP. ORIEAGU
197,Imo,Oru East ORU WEST,UMU
198,Imo,Oru East ORU WEST,OMUMA HC
199,Imo,Oru East ORU WEST,AMIRI HC
200,Imo,Oru East ORU WEST,UMUOKWE HC
201,Imo,Oru East ORU WEST,CHINWENDU HOSP. AWOMAMA
202,Imo,Oru East ORU WEST,OZU MODEL HC
203,Imo,Oru East ORU WEST,AMAGU PHC
204,Imo,Oru East ORU WEST,BE-WELL HOSP.OMUMA
205,Imo,Oru East ORU WEST,UMUEZUKWU HC
206,Imo,Oru East ORU WEST,CHRIST FOUNDATION HOSP
207,Imo,Oru East ORU WEST,CHIGOZIE HOSP & MAT
208,Imo,Oru East ORU WEST,COMM HC EZI AKUMA
209,Imo,Oru East ORU WEST,AMAJI HC
210,Imo,Oru East ORU WEST,MBUBU AMIRI HC
211,Imo,Oru East ORU WEST,AKATTA 2 HC
212,Imo,Oru East ORU WEST,NCHOKE AMIRI HC
213,Imo,Oru East ORU WEST,UMUEZIKE HC
214,Imo,Oru East ORU WEST,SPRING OF LIFE HOSP OMUMA
215,Imo,Oru East ORU WEST,SEAT OF LIFE HOSP
216,Imo,Oru East ORU WEST,AKUMA 1 HC. MGBIDI HC
217,Imo,Oru East ORU WEST,UZONDU HOSP.MGBIDI
218,Imo,Oru East ORU WEST,WHITE ROSE HOSP. MGBIDI
219,Imo,Oru East ORU WEST,OTULU PHC
220,Imo,Oru East ORU WEST,NEMPI HC
221,Imo,Oru East ORU WEST,UBULU HC
222,Imo,Oru East ORU WEST,OZARA HC
223,Imo,Oru East ORU WEST,ST.BARTH REDEMPTION HOSP & MAT
224,Imo,Oru East ORU WEST,BENIC HOSP & MAT
225,Imo,Oru East ORU WEST,IHEANAOTU HOSP & MAT
226,Imo,Oru East ORU WEST,HOLY GHOST HOSP.MGBIDI
227,Imo,Oru East ORU WEST,IBIASOEGBE HC
228,Imo,Oru East ORU WEST,UMUEZEM OTULU HC
229,Imo,Oru East ORU WEST,AJI PHC
230,Imo,Oru East ORU WEST,UZINA UMU HC
231,Imo,Oru East ORU WEST,UGBELE HC
232,Imo,Oru East ORU WEST,ELEH HC
233,Imo,Oru East ORU WEST,UBULU MDG
234,Imo,Oru East ORU WEST,GRACE MED LAB MGBIDI.
235,Imo,AhiazuMbaise,TBL DOTS AFOR ORU
236,Imo,AhiazuMbaise,NARAMBIA HC
237,Imo,AhiazuMbaise,CROWN HOSP.AFOR ORU
238,Imo,AhiazuMbaise,UMUOKRIKA HC
239,Imo,AhiazuMbaise,MAJEX HOSP.AFOR OKPE
240,Imo,AhiazuMbaise,IHITTEAFUKWU HC
241,Imo,AhiazuMbaise,OBOHIA HC
242,Imo,AhiazuMbaise,OTULU AGUNEZE HC
243,Imo,AhiazuMbaise,IHENWEORIE HC
244,Imo,AhiazuMbaise,CECILIA MEMORIAL HOSP
245,Imo,AhiazuMbaise,MPAM HC
246,Imo,AhiazuMbaise,EZIAMA HC
247,Imo,AhiazuMbaise,ASSUMPTA MED CENTER
248,Imo,AhiazuMbaise,DIOCESAN HOSP OBOHIA
249,Imo,AhiazuMbaise,OBIOMA HOSP MPAM
250,Imo,AhiazuMbaise,OGBENNEISI HC
251,Imo,AhiazuMbaise,EKWERAZU TOWN HC
252,Imo,AhiazuMbaise,AMUZI HC
253,Imo,AhiazuMbaise,ISIALA OPARANADIM HC
254,Imo,AhiazuMbaise,OKRIKANWEKE HC
255,Imo,AhiazuMbaise,UMUCHIEZE HC. AND SOME LAB AND DOTS IN OBOWO LGA
256,Imo,"Uruala, Ideato South, Ideato North",OSINA COMM HOSP
257,Imo,"Uruala, Ideato South, Ideato North",TBL CLINIC URUALLA
258,Imo,"Uruala, Ideato South, Ideato North",NDIEJISI HC ARONDIZUOGU
259,Imo,"Uruala, Ideato South, Ideato North",MATER AMABILIS HOSP.AKOKWA
260,Imo,"Uruala, Ideato South, Ideato North",OZUOMEE HC
261,Imo,"Uruala, Ideato South, Ideato North",OBODOUKWU HC
262,Imo,"Uruala, Ideato South, Ideato North",CHIKA MED CLINIC OSINA
263,Imo,"Uruala, Ideato South, Ideato North",NDIUCHE HC
264,Imo,"Uruala, Ideato South, Ideato North",AKWU HC ARONDIZUOGU
265,Imo,"Uruala, Ideato South, Ideato North",FINGER OF GOD HOSP
266,Imo,"Uruala, Ideato South, Ideato North",MDG ELUAMA
267,Imo,"Uruala, Ideato South, Ideato North",AKPULU HC
268,Imo,"Uruala, Ideato South, Ideato North",MDG AWA IZUOGU HC
269,Imo,"Uruala, Ideato South, Ideato North",NDIMOKO HC
270,Imo,"Uruala, Ideato South, Ideato North",OBINETTI HC
271,Imo,"Uruala, Ideato South, Ideato North",UMUEZEAGA HC
272,Imo,"Uruala, Ideato South, Ideato North",UMUALAOMA HC
273,Imo,"Uruala, Ideato South, Ideato North",OWERRI AKOKWA HC
274,Imo,"Uruala, Ideato South, Ideato North",COMM HOSP OBODOUKWU
275,Imo,"Uruala, Ideato South, Ideato North",EMEDEL DIAGNOSTIC LAB. NWABOSI HC
276,Imo,"Uruala, Ideato South, Ideato North",OGBOKO HC
277,Imo,"Uruala, Ideato South, Ideato North",KING CROSS HOSP ISIEKENESI
278,Imo,"Uruala, Ideato South, Ideato North",CHRIST THE KING HOSP NTUEKE
279,Imo,"Uruala, Ideato South, Ideato North",UMUCHIMA PHC
280,Imo,"Uruala, Ideato South, Ideato North",UMUMAISIAKU HC
281,Imo,"Uruala, Ideato South, Ideato North",MDG UMUCHE
282,Imo,"Uruala, Ideato South, Ideato North",AWALLA PHC
283,Imo,"Uruala, Ideato South, Ideato North",MCH DIKENAFAI
284,Imo,"Uruala, Ideato South, Ideato North",UMUAGO HC
285,Imo,"Uruala, Ideato South, Ideato North",UMUAGHUBE PHC
286,Imo,"Uruala, Ideato South, Ideato North",UMUAKAM HC
287,Imo,"Uruala, Ideato South, Ideato North",NTUEKE HC
288,Imo,"Uruala, Ideato South, Ideato North",UMULEBE HC
289,Imo,"Uruala, Ideato South, Ideato North",UMUEZEDIKE HC
290,Imo,"Ohaji, Oguta",TBL DOTS OGUTA
291,Imo,"Ohaji, Oguta",MGBALA HC
292,Imo,"Ohaji, Oguta",AWA HC
293,Imo,"Ohaji, Oguta",EJEMEKWURU HC
294,Imo,"Ohaji, Oguta",EGBUOMA HC
295,Imo,"Ohaji, Oguta",ORSU OBODO HC
296,Imo,"Ohaji, Oguta",UCHENNA HOSP.IZOMBE
297,Imo,"Ohaji, Oguta",CHITEX HOSP.EGBUOMA
298,Imo,"Ohaji, Oguta",EZIORSU PHC
299,Imo,"Ohaji, Oguta",SACRED HEARTH HOSP OGUTA
300,Imo,"Ohaji, Oguta",GH OGUTA
301,Imo,"Ohaji, Oguta",OBUDU MODEL PHC
302,Imo,"Ohaji, Oguta",HAND OF GOD HOSP AGWA
303,Imo,"Ohaji, Oguta",UMUNWAMA COTTAGE HOSP.IZOMBE
304,Imo,"Ohaji, Oguta",UMUOKPO HC
305,Imo,"Ohaji, Oguta",IZOMBE PHC
306,Imo,"Ohaji, Oguta",NDIULOKWU HC
307,Imo,"Ohaji, Oguta",EGBUOMA MDG
308,Imo,"Ohaji, Oguta",MBANO HC
309,Imo,"Ohaji, Oguta",AKABOR HC
310,Imo,"Ohaji, Oguta",AMANWANYIOCHA HC
311,Imo,"Ohaji, Oguta",ENUIGBO ABATU PHC
312,Imo,"Ohaji, Oguta",OSE- MOTOR HC. TBL DOTS UMUOKANNE
313,Imo,"Ohaji, Oguta",TBL DOTS NMAHU EGBEMA
314,Imo,"Ohaji, Oguta",OPUOMA HC
315,Imo,"Ohaji, Oguta",GH EGBEMA
316,Imo,"Ohaji, Oguta",AWARA HC
317,Imo,"Ohaji, Oguta",ST JOHN HOSP EGBEMA
318,Imo,"Ohaji, Oguta",DAUGHTER OF MARY MOTHER OF MERCY HOSP OBOSIMA
319,Imo,"Ohaji, Oguta",OBOSIMA HC
320,Imo,"Ohaji, Oguta",ASSA HC
321,Imo,"Ohaji, Oguta",MGBUISSI HC
322,Imo,"Ohaji, Oguta",OBITTE HC
323,Imo,"Ohaji, Oguta",UMUKENNE ETIOHA HC
324,Imo,"Ohaji, Oguta",OHOBA HC
325,Imo,"Ohaji, Oguta",AMAFOR HC
326,Imo,"Ohaji, Oguta",ABACHEKE HC
327,Imo,"Ohaji, Oguta",DAYSPRING CLINIC & MAT
328,Imo,"Ohaji, Oguta",ST. MARK HOSP
329,Imo,"Ohaji, Oguta",IKWEREDE HC
330,Imo,"Ohaji, Oguta",OUTREACH & MED COMPASSION CENTRE
331,Imo,"Ohaji, Oguta",EMMANUEL CLINIC& MAT
332,Imo,"Ohaji, Oguta",UMUAGWO HC
333,Imo,"Ohaji, Oguta",DECCA LAB OHAJI
334,Imo,"Ohaji, Oguta",ST JOHNS LAB NMAHU & EMMANUEL CLINIC NMAHU
335,Imo,"Owerri municipal, Owerri West and Owerri North",TRIPLE HOSP
336,Imo,"Owerri municipal, Owerri West and Owerri North",HEALING STREAM HOSP
337,Imo,"Owerri municipal, Owerri West and Owerri North",CRESTLINE HOSP
338,Imo,"Owerri municipal, Owerri West and Owerri North",KRIST LAB ORJI
339,Imo,"Owerri municipal, Owerri West and Owerri North",NB some LAB
340,Imo,"Owerri municipal, Owerri West and Owerri North",HOSPITALS AND DOTS CENTER IN THESE LGA WILL BE SUBMITTING SAMPLES THEIR
341,Kaduna,BIRNIN GWARI,JMMH BGWARI
342,Kaduna,BIRNIN GWARI,PHC DOGON DAWA
343,Kaduna,BIRNIN GWARI,PHC RANDAGI
344,Kaduna,BIRNIN GWARI,PHC KAKANGI
345,Kaduna,BIRNIN GWARI,PHC KUYELLO
346,Kaduna,BIRNIN GWARI,PHC DAMARI
347,Kaduna,BIRNIN GWARI,PHC KAMFANIN DOKA
348,Kaduna,BIRNIN GWARI,PHC ANGUWAN HALIDU
349,Kaduna,BIRNIN GWARI,PHC SAULAWA
350,Kaduna,BIRNIN GWARI,HC UNGUWAN NACHIBI
351,Kaduna,BIRNIN GWARI,MCHC
352,Kaduna,BIRNIN GWARI,HC SABON LAYI
353,Kaduna,BIRNIN GWARI,HC KUNGI
354,Kaduna,BIRNIN GWARI,HC DAWAKIN BASSA
355,Kaduna,BIRNIN GWARI,HC BAGOMA
356,Kaduna,BIRNIN GWARI,HC UNGUWAN SHITU
357,Kaduna,BIRNIN GWARI,HC TASHAN KEJI
358,Kaduna,BIRNIN GWARI,HC UNGUWAN KATUKA
359,Kaduna,BIRNIN GWARI,HC KWAGA
360,Kaduna,BIRNIN GWARI,TALLE NURSING HOME
361,Kaduna,BIRNIN GWARI,BAGOMA EYE CLINIC
362,Kaduna,CHIKUN,PHC SABON TASHA
363,Kaduna,CHIKUN,TBL NARAYI
364,Kaduna,CHIKUN,GENERAL HOSPITAL SABON TASHA
365,Kaduna,CHIKUN,HOPE FOR THE VILLAGE CHILD JACARANDA
366,Kaduna,CHIKUN,ECWA CLINIC UNGWAN YELWA
367,Kaduna,CHIKUN,TRINITY HOSPITAL
368,Kaduna,CHIKUN,PHC ROMI
369,Kaduna,CHIKUN,PHC MRIDO
370,Kaduna,CHIKUN,PHC NASSARAWA
371,Kaduna,CHIKUN,PHC BURUKU
372,Kaduna,CHIKUN,WILBERSUN HOSPITAL
373,Kaduna,CHIKUN,PHC GONIN GORA
374,Kaduna,CHIKUN,GENERAL HOSPITAL KUJAMA
375,Kaduna,CHIKUN,PHC KUJAMA
376,Kaduna,CHIKUN,PHC KUJAMA GARI
377,Kaduna,CHIKUN,PHC RIDO
378,Kaduna,CHIKUN,PHC DOKAN MAIJAMAA
379,Kaduna,CHIKUN,PHC BABBAN SAURA
380,Kaduna,CHIKUN,PHC NARAYI
381,Kaduna,CHIKUN,VIRTUAL HOSPITAL
382,Kaduna,CHIKUN,PHC KUDANDEN
383,Kaduna,CHIKUN,PHC SABON GARI TRIKANIA
384,Kaduna,CHIKUN,PHC DUTSE
385,Kaduna,CHIKUN,PHC SABON GAIYAN
386,Kaduna,CHIKUN,MEGA HOSPITAL
387,Kaduna,CHIKUN,DANGIWA M. HOSPITAL
388,Kaduna,CHIKUN,NNPC CLINIC
