id,state,lga,facility_name
113,Katsina,CHARANCHI,MCH Gaiwa
114,Katsina,CHARANCHI,MCH DANMARKE
115,Katsina,CHARANCHI,HC BA’AWA
116,Katsina,CHARANCHI,MCHC GANUWA
117,Katsina,CHARANCHI,BASMA CLINIC
118,Katsina,CHARANCHI,HC MAJEN WAYYA
119,Katsina,CHARANCHI,HC YANUKU
120,Katsina,DANDUME,Phc Dandume
121,Katsina,DANDUME,Chc Dandume
122,Katsina,DANDUME,Phc Mahuta
123,Katsina,DANDUME,Phc Magaji Wando
124,Katsina,DANDUME,Phc Tumburkai
125,Katsina,DANDUME,Phc Dantankari
126,Katsina,DANDUME,MDG Layin Kadanya
127,Katsina,DANDUME,Ung.Alkasim H/Clinic
128,Katsina,DANDUME,Ung.Allah Nanan H/Clinic
129,Katsina,DANDUME,Dugun Sambo H/clinic
130,Katsina,DANDUME,Dandarau H/Clinic
131,Katsina,DANDUME,Jiruwa
132,Katsina,DANDUME,HC Hayin Mujiya
133,Katsina,DANDUME,HC Dansoda
134,Katsina,DANDUME,U/Bango HC
135,Katsina,DANDUME,HC MAIGWAMA
136,Katsina,DANDUME,HC DANSODA
137,Katsina,DANDUME,HC UNGUWAR WAZIRI
138,Katsina,DANJA,CHC DANJA
139,Katsina,DANJA,PHC DABAI
140,Katsina,DANJA,PHC KAHUTU
141,Katsina,DANJA,PHC NAHUCE
142,Katsina,DANJA,MCHC KOKAMI
143,Katsina,DANJA,IHSAN HOSPITAL
144,Katsina,DANJA,PHC JIBA
145,Katsina,DANJA,HC BARMO
146,Katsina,DANJA,HC RAFIN GORA
147,Katsina,DANJA,PHC TANDAMA
148,Katsina,DANJA,FAMILY SUPPORT CLINIC
149,Katsina,DANJA,MDG'S B/RAFI
150,Katsina,DANJA,MDG'S HURGU
151,Katsina,DANJA,HC UNGUWAR BALARABE
152,Katsina,DANJA,HC MAJEMA
153,Katsina,DANJA,HC ZAGE ZAGI
154,Katsina,DANJA,HC KAROFI
155,Katsina,DANJA,HC DAURAKU
156,Katsina,DANJA,HC UNGUWAR MADAKI
157,Katsina,DANJA,HC R/GORA
158,Katsina,DANJA,HC BUZAYE
159,Katsina,DANJA,HC CHEDIYA
160,Katsina,DANJA,HC SABUWAR KASUWA
161,Katsina,DANJA,HC GIDAN GARBA
162,Katsina,DANJA,HC UNGUWAR JAJA
163,Katsina,DANJA,HC TASHAR GERO
164,Katsina,DANJA,HC TAFIDA
165,Katsina,DANMUSA,GH Danmusa
166,Katsina,DANMUSA,CHC Yantumaki
167,Katsina,DANMUSA,MPHC Mara Zamfarawa
168,Katsina,DANMUSA,MPHC Mara Katsinawa
169,Katsina,DANMUSA,MPHC Dan Ali
170,Katsina,DANMUSA,MPHC Tashar Kadanya
171,Katsina,DANMUSA,MPHC Gobirawa
172,Katsina,DANMUSA,MPHC Dandire
173,Katsina,DANMUSA,MPHC Maidabino
174,Katsina,DANMUSA,Tashar mai Alewa H/C
175,Katsina,DANMUSA,MPHC Dan Alkima
176,Katsina,DANMUSA,HC Barebari
177,Katsina,DANMUSA,Falele HC
178,Katsina,DANMUSA,Tashar Icce HC
179,Katsina,DANMUSA,PHC DAN MUSA
180,Katsina,DANMUSA,MPHC TASHAR KADANYA
181,Katsina,DAURA,G. H. DAURA
182,Katsina,DAURA,URBAN HEALTH CLINIC
183,Katsina,DAURA,MCH BARAJI
184,Katsina,DAURA,MCH KANTI
185,Katsina,DAURA,CHC DAURA
186,Katsina,DAURA,BAWO CLINIC
187,Katsina,DAURA,USMANIYYA CLINIC DAURA
188,Katsina,DAURA,MCH GURJIYA
189,Katsina,DAURA,MCH HINDATU
190,Katsina,DAURA,MCH KALGO
191,Katsina,DAURA,FAMILY SUPPORT CLINIC
192,Katsina,DAURA,MCH KURNEJI
193,Katsina,DAURA,MCH MADOBI
194,Katsina,DAURA,MCH SHARAWA
195,Katsina,DAURA,MCH DANNAKOLA
196,Katsina,DAURA,PHC SUDUJE
197,Katsina,DAURA,PHC MAZOJI
198,Katsina,DAURA,Gara HC
199,Katsina,DAURA,HC Kurneji
200,Katsina,DAURA,HC RAHAMAWA
201,Katsina,DAURA,HC AREWA
202,Katsina,DAURA,HC SHARAWA
203,Katsina,DAURA,HC Yalde
204,Katsina,DAURA,HC DANKUDU
205,Katsina,DAURA,Airforce base clinic
206,Katsina,DUTSI,CHC DUTSI
207,Katsina,DUTSI,MCHC MINAWA
208,Katsina,DUTSI,MPHC SOBASHI
209,Katsina,DUTSI,MPHC KAYAWA
210,Katsina,DUTSI,MPHC SHARGALLE
211,Katsina,DUTSI,HC DANKUDU
212,Katsina,DUTSI,MCHC DAN'AUNAI
213,Katsina,DUTSI,MCHC YAMEL
214,Katsina,DUTSI,HC YELDE
215,Katsina,DUTSI,HC GIGINYA
216,Katsina,DUTSI,MCHC DUTSI
217,Katsina,DUTSI,HC BAGGA
218,Katsina,DUTSI,HC NASARAWA
219,Katsina,DUTSI,MCHC KARANDA
220,Katsina,DUTSI,HC KAREWA
221,Katsina,DUTSI,HC BEGUWA
222,Katsina,DUTSI,HC BIRKIN SADE
223,Katsina,DUTSI,MPHC TASHAR WALI
224,Katsina,DUTSI,MPHC GUGURYA
225,Katsina,DUTSI,HC BALARE
226,Katsina,DUTSINMA,GH DUTSINMA
227,Katsina,DUTSINMA,PHC TURARE
228,Katsina,DUTSINMA,MCHC MAKERA
229,Katsina,DUTSINMA,CHC DUTSINMA
230,Katsina,DUTSINMA,HC RAYI
231,Katsina,DUTSINMA,PHC SHEMA
232,Katsina,DUTSIN-MA,PHC KAROFI
233,Katsina,DUTSIN-MA,FUDUMA CLINIC
234,Katsina,DUTSIN-MA,PRISON SERVICE DUTSINA
235,Katsina,DUTSIN-MA,HC TSAWATSAWA
236,Katsina,DUTSIN-MA,MDG GARHI
237,Katsina,DUTSIN-MA,HC KWANTAMAWA
238,Katsina,DUTSIN-MA,MDG MAITSANI
239,Katsina,DUTSIN-MA,MDG DAGE LAWAL
240,Katsina,DUTSIN-MA,HC GARANGAMAWA
241,Katsina,DUTSIN-MA,PHC KUKI
242,Katsina,DUTSIN-MA,MEDICAL DIAGNOSTIC CENTRE
243,Katsina,DUTSIN-MA,DUTSINMA MEDICAL CENTRE
244,Katsina,DUTSIN-MA,ALLIENCE CLINIC
245,Katsina,DUTSIN-MA,AS DIAGNOSTIC CENTRE D/MA
246,Katsina,DUTSIN-MA,PHC 'YAR-RUMA
247,Katsina,DUTSIN-MA,HC KAGARA
248,Katsina,DUTSIN-MA,ISAH KAITA CLINIC
249,Katsina,FASKARI,CHC FASKARI
250,Katsina,FASKARI,PHC 'YANKARA
251,Katsina,FASKARI,MPHC MAIGORA
252,Katsina,FASKARI,MPHC SHEME
253,Katsina,FASKARI,MPHC RUWAN GODIYA
254,Katsina,FASKARI,MPHC DAUDAWA
255,Katsina,FASKARI,MPHC TAFOKI
256,Katsina,FASKARI,HC UNGUWAR DOKA
257,Katsina,FASKARI,HC SABON LAYI
258,Katsina,FASKARI,HC BILBIS
259,Katsina,FASKARI,HC 'YARMALAMAI
260,Katsina,FASKARI,HC DAN AJI
261,Katsina,FASKARI,HC BAKARYA
262,Katsina,FASKARI,HC KADISAU
263,Katsina,FASKARI,HC UNGUWAR BAKWAI
264,Katsina,FASKARI,HC KAGANA
265,Katsina,FASKARI,HC KWAI
266,Katsina,FASKARI,HC GOBIRAWA
267,Katsina,FASKARI,HC DAN BA'U
268,Katsina,FASKARI,HC UNGUWAR GAGO
269,Katsina,FASKARI,HC KUKA SHIDDA
270,Katsina,FUNTUA,GH FUNTUA
271,Katsina,FUNTUA,CHC FUNTUA
272,Katsina,FUNTUA,CCHC MASKA
273,Katsina,FUNTUA,MPHC DUKKE
274,Katsina,FUNTUA,PHC MAIGAMJI
275,Katsina,FUNTUA,PHC GOYA
276,Katsina,FUNTUA,PHC TUDUN IYA
277,Katsina,FUNTUA,PHC TUDUN WADA
278,Katsina,FUNTUA,HF BCGA
279,Katsina,FUNTUA,HF BAGARI
280,Katsina,FUNTUA,HF JABIRI
281,Katsina,FUNTUA,HF KWATANGIRI
282,Katsina,FUNTUA,HF KWANGWAI
283,Katsina,FUNTUA,HF ZAMFARAWA
284,Katsina,FUNTUA,FUNTUA PRISON
285,Katsina,FUNTUA,NEW FUNTUA CLINIC
286,Katsina,FUNTUA,BISTICT CLINIC
287,Katsina,FUNTUA,KWAMEC CLINIC
288,Katsina,FUNTUA,DR MA'ARUF CLINIC
289,Katsina,FUNTUA,NAKOWA CLINIC
290,Katsina,Funtua,HIMMA CLINIC
291,Katsina,FUNTUA,SAUKI CLINIC
292,Katsina,FUNTUA,HF UNGUWAR DAUDU
293,Katsina,FUNTUA,HF UNGUWAR MAI LAYA
294,Katsina,FUNTUA,HF UNGUWAR MODA
295,Katsina,FUNTUA,MU'AZU MUFTAHU MEM CLINIC MASKA
296,Katsina,FUNTUA,IWC DOTS
297,Katsina,FUNTUA,HF UNGUWAR DAN DADA
298,Katsina,FUNTUA,HF UNGUWAR TOFA
299,Katsina,FUNTUA,HF RAFIN DUNYA
300,Katsina,FUNTUA,HF DANKAWO
301,Katsina,FUNTUA,HF KWANA GUGA
302,Katsina,FUNTUA,HF BARE BARI
303,Katsina,FUNTUA,HF DAN FILI
304,Katsina,INGAWA,GH INGAWA
305,Katsina,INGAWA,CHC 'YANDOMA
306,Katsina,INGAWA,MCHC LADAN
307,Katsina,INGAWA,PHC DAUNAKA
308,Katsina,INGAWA,PHC DARA
309,Katsina,INGAWA,MCHC KURFEJI
310,Katsina,INGAWA,MCHC GANJUWA
311,Katsina,INGAWA,MCHC MANOMAWA
312,Katsina,INGAWA,HC DAN ASHITAN
313,Katsina,INGAWA,HC KANDAWA
314,Katsina,INGAWA,HC JOBE
315,Katsina,INGAWA,MCHC YAYA
316,Katsina,INGAWA,FAMILY SUPPORT CLINIC INGAWA
317,Katsina,INGAWA,HC YAKURUTU
318,Katsina,INGAWA,HC AMALAWA
319,Katsina,INGAWA,MCHC KARKARKU
320,Katsina,INGAWA,HC BARE RUWA
321,Katsina,INGAWA,HC DUKUMA
322,Katsina,INGAWA,MCHC TUNAS
323,Katsina,INGAWA,HC DAMTSI
324,Katsina,INGAWA,HC KANDARE
325,Katsina,JIBIYA,PHC Shimfida
326,Katsina,JIBIYA,PHC 'Yangayya
327,Katsina,JIBIYA,PHC Gangara
328,Katsina,JIBIYA,GH JIBIYA
329,Katsina,JIBIYA,CHC MAGAMA
330,Katsina,JIBIYA,MPHC GURBIN BOURE
331,Katsina,JIBIYA,PHC DADDARA
332,Katsina,JIBIYA,JIBIYA BABBA HC
333,Katsina,JIBIYA,PHC GANGARA
334,Katsina,JIBIYA,TUDUN WADA HC
335,Katsina,JIBIYA,JIBIYA MEDICAL CLINIC
336,Katsina,JIBIYA,HC KOKAR BABANGIDA
337,Katsina,JIBIYA,HC JIBIYAR MAJE
338,Katsina,JIBIYA,HC YAR MALLAMAWA
339,Katsina,KAFUR,CHC KAFUR
340,Katsina,KAFUR,PHC DANKANJIBA
341,Katsina,KAFUR,MCHC YARIBORI
342,Katsina,KAFUR,HC RUGOJI
343,Katsina,KAFUR,MCHC SABUWAR KASA
344,Katsina,KAFUR,PHC DUTSEN KURA
345,Katsina,KAFUR,HC 'YARTALATA
346,Katsina,KAFUR,PHC MAHUTA
347,Katsina,KAFUR,HC KANYA
348,Katsina,KAFUR,HC MALAMAWA
349,Katsina,KAFUR,HC GOZAKI
350,Katsina,KAFUR,HC MASARI
351,Katsina,KAFUR,MPHC MASARI
352,Katsina,KAFUR,HC UNGUWAR SHUKAU
353,Katsina,KAFUR,HC DANKWATTA
354,Katsina,KAFUR,HC BARAKAI
355,Katsina,KAFUR,HC KAGARA
356,Katsina,KAFUR,HC KURMI
357,Katsina,KAFUR,HC KURINGAFA
358,Katsina,KAFUR,HC HUGUMA
359,Katsina,KAFUR,MCHC DANTURE
360,Katsina,KAFUR,HC BARI
361,Katsina,KAFUR,HC DAN RII
362,Katsina,KAFUR,HC SHEKA
363,Katsina,KAFUR,HC SABON BIRNI
364,Katsina,KAFUR,HC DAYAWA
365,Katsina,KAFUR,HC YAR TSAMIYA
366,Katsina,KAITA,CHC KAITA
367,Katsina,KAITA,MDGS DUTSEN SAFE
368,Katsina,KAITA,MPHC 'YANDAKI
369,Katsina,KAITA,MDGS DANKABA
370,Katsina,KAITA,PHC DANKAMA
371,Katsina,KAITA,HC KABOBI
372,Katsina,KAITA,MCHC KAGADAMA
373,Katsina,KAITA,HC GARU
374,Katsina,KAITA,MCH MATSAI
375,Katsina,KAITA,MDGS SABON BIRNI
376,Katsina,KAITA,MDGS DANKUNAMA
377,Katsina,KAITA,HC GANDE
378,Katsina,KAITA,HC BA'AWA
379,Katsina,KAITA,PHC ABDALLAWA
380,Katsina,KAITA,HC JANKYARMA
381,Katsina,KAITA,MDGS GIRKA
382,Katsina,KAITA,MCH 'YANHOHO
383,Katsina,KAITA,HC GAFIYA
384,Katsina,KAITA,HC ZABAKAU
385,Katsina,KAITA,HC GABA GADI
386,Katsina,KAITA,HC ALLEMI
387,Katsina,KAITA,HC DANTUDU
388,Katsina,KANKARA,PHC kankara
389,Katsina,KANKARA,GH kankara
390,Katsina,KANKARA,PHC Tudu
391,Katsina,KANKARA,PHC yHCTsamiya
392,Katsina,KANKARA,PHC ketate
393,Katsina,KANKARA,PHC GUNDAWA
394,Katsina,KANKARA,PHC ZANGO
395,Katsina,KANKARA,SABON LAYI Health Clinic
396,Katsina,KANKARA,MCHC BURDUGAU
397,Katsina,KANKARA,PHC MABAI
398,Katsina,KANKARA,PHC YARGOJE
399,Katsina,KANKARA,GIDAN ZAKI HEALTH CLINIC
400,Katsina,KANKARA,PHC PAUWA
401,Katsina,KANKARA,DASABAU HEALTH CLINIC
402,Katsina,KANKARA,KUKA SHEKA PHC
403,Katsina,KANKARA,DANMARKE PHC
404,Katsina,KANKARA,DANMARABU HEALTH CLINIC
405,Katsina,KANKARA,GATAKAWA HEALTH CLINIC
406,Katsina,KANKARA,MASHIGI HEALTH CLINIC
407,Katsina,KANKARA,GURBI HEALTH CLINIC
408,Katsina,KANKARA,HF Katoge
409,Katsina,KANKARA,HF Mashigi
410,Katsina,KANKARA,HC Danmarabu
411,Katsina,KANKARA,HC DANKALGO
412,Katsina,KANKARA,HC KATSINAWA
413,Katsina,KANKARA,HC MARABAR GURBI
414,Katsina,KANKARA,ANOUR CLINIC
415,Katsina,KANKARA,NASARA CLINIC
416,Katsina,KANKIA,GH KANKIA
417,Katsina,KANKIA,CHC RIMAYE
418,Katsina,KANKIA,PHC KAFIN SOLI
419,Katsina,KANKIA,PHC GYAZA
420,Katsina,KANKIA,PHC MAGAM
421,Katsina,KANKIA,PHC DANNAYAKI
422,Katsina,KANKIA,PHC TSAH
423,Katsina,KANKIA,PHC DANDORO
424,Katsina,KANKIA,PHC GALADIMA
425,Katsina,KANKIA,MCHC KAFINDANGI
426,Katsina,KANKIA,HC YARGAJEM
427,Katsina,KANKIA,HC KIRKINI
428,Katsina,KANKIA,HC TAURARIN DOKA
429,Katsina,KANKIA,HC TUDUN WULLI
430,Katsina,KANKIA,HC TASHAR GAMJI
431,Katsina,KANKIA,HC MACHINJIN
432,Katsina,KANKIA,HC NASARAWA 'S'
433,Katsina,KANKIA,HC SUKUNTUNI
434,Katsina,KANKIA,HC SAGAWA
435,Katsina,KATSINA,FMC KATSINA
436,Katsina,KATSINA,GH KATSINA
437,Katsina,KATSINA,CHC KOFAR KAURA
438,Katsina,KATSINA,MCHC KOFAR SAURI
439,Katsina,KATSINA,MCHC KOFAR MARUSA
440,Katsina,KATSINA,PRISON SERVICE HOSPITAL
441,Katsina,KATSINA,SAUKI CLINIC
442,Katsina,KATSINA,SURA CLINIC
443,Katsina,KATSINA,MCHC SHINKAFI
444,Katsina,KATSINA,MCHC DANNABASO
445,Katsina,KATSINA,MCHC KOFAR GUGA
446,Katsina,KATSINA,MCHC SABUWAR UNGUWA
447,Katsina,KATSINA,MCHC ABATTOIR
448,Katsina,KATSINA,MCHC KWADO
449,Katsina,KATSINA,MCHC TURAI YAR'ADUA
450,Katsina,KATSINA,MCHC MASANAWA
451,Katsina,KATSINA,MCHC RAFIN DADI
452,Katsina,KATSINA,MCHC KUKAR GESA
453,Katsina,KATSINA,MCHC TUDUN 'YANLIHIDDA
454,Katsina,KATSINA,MCHC MAKERA
455,Katsina,KATSINA,MCHC MODOJI
456,Katsina,KATSINA,MCHC KOFAR YANDAKA
457,Katsina,KATSINA,MCHC MAMMAN DEE
458,Katsina,KATSINA,POLICE CLINIC
459,Katsina,KATSINA,NOOR CLINIC
460,Katsina,KATSINA,GRA SPECIALIST CLINIC
461,Katsina,KATSINA,AMANA CLINIC
462,Katsina,KATSINA,ANFANI CLINIC
463,Katsina,KATSINA,OKMOS CLINIC
464,Katsina,KATSINA,AJS CLINIC
465,Katsina,KATSINA,HERITAGE CLINIC
466,Katsina,KATSINA,LABMINA CLINIC
467,Katsina,KATSINA,ALLAH BAMU LAFIYA CLINIC
468,Katsina,KATSINA,ALHERI CLINIC
469,Katsina,KATSINA,NEW MILLENIUM CLINIC
470,Katsina,KATSINA,M&M CLINIC
471,Katsina,KATSINA,MCHC TAYOYI
472,Katsina,KATSINA,HC SABUWAR UNGUWAR DAY
473,Katsina,KATSINA,SPLENDID DIAGNOSTIC CENTRE
474,Katsina,KATSINA,IKON ALLAH CLINIC
475,Katsina,KURFI,GH KURFI
476,Katsina,KURFI,CHC KURFI
477,Katsina,KURFI,MPHC KAWARE
478,Katsina,KURFI,MPHC BARKIYA
479,Katsina,KURFI,MPHC WURMA
480,Katsina,KURFI,HC TAMAWA
481,Katsina,KURFI,HC TAMU
482,Katsina,KURFI,HC FARIN DUTSI
483,Katsina,KURFI,HC SABON GARIN RAWAYAU
484,Katsina,KURFI,MPHC BIRCHI
485,Katsina,KURFI,MPHC TSAURI
486,Katsina,KURFI,MPHC RAWAYAU
487,Katsina,KURFI,HC LAMBO
488,Katsina,KURFI,MPHC KAGUWA
489,Katsina,KURFI,SALAM CLINIC
490,Katsina,KURFI,HC GWARZO
491,Katsina,KURFI,HC YARLIYA'U
492,Katsina,KURFI,HC ALKARYA
493,Katsina,KURFI,HC SAUYAWA
494,Katsina,KURFI,HC FADUMAWA
495,Katsina,KURFI,HC KATOGE
496,Katsina,KURFI,HC TASHAR BARA'U
497,Katsina,KURFI,HC BABBADAWA
498,Katsina,KURFI,HC 'YARMAIGA
499,Katsina,KURFI,HC 'YAR UNGUWA
500,Katsina,KURFI,HC 'YARBARZA
501,Katsina,KURFI,HC BAIGA
502,Katsina,KURFI,HC MUJI
503,Katsina,KURFI,HC AGAMA LAFIYA
504,Katsina,KURFI,HC CHIKAWA
505,Katsina,KURFI,HC YARMARKE
506,Katsina,KURFI,HC KOFAR AREWA
507,Katsina,KURFI,HC BAHARAWA
508,Katsina,KURFI,HC YAMMALGA
509,Katsina,KURFI,HC KAREWA
510,Katsina,KUSADA,HC TUKUNTAWA
511,Katsina,KUSADA,CHC KUSADA
512,Katsina,KUSADA,PHC YASHE
513,Katsina,KUSADA,MCHC KOFA
514,Katsina,KUSADA,MPHC DUDUNNI
515,Katsina,KUSADA,MCH MAWASHI
516,Katsina,KUSADA,MDGS RINJI
517,Katsina,KUSADA,HC TUTTUKE
518,Katsina,KUSADA,MCH BAURANYA
519,Katsina,KUSADA,HC Makadawa
520,Katsina,KUSADA,MCHC Bauranya
521,Katsina,KUSADA,TSANNA HC
522,Katsina,KUSADA,BOKOSIRE
523,Katsina,MAIADUA,CHC MAI'ADUA
524,Katsina,MAIADUA,MPHC KONGOLOM
525,Katsina,MAIADUA,BORDAR HOSPITAL
526,Katsina,MAIADUA,MCHC BUMBUM
527,Katsina,MAIADUA,HC DAGURA
528,Katsina,MAI'ADUA,MCH DOGON HAWA
529,Katsina,MAI'ADUA,MCH TSABU
530,Katsina,MAI'ADUA,HC WAZOBIA
531,Katsina,MAI'ADUA,HC MULUDU
532,Katsina,MAI'ADUA,MCH DAN YASHE
533,Katsina,MAI'ADUA,MCH KOZA
534,Katsina,MAI'ADUA,HC JASSAI
535,Katsina,MAI'ADUA,HC KWADAGE
536,Katsina,MAI'ADUA,HC BUDUMA
537,Katsina,MAI'ADUA,HC DAN KINDI
538,Katsina,MAI'ADUA,MCH JIRDEDE
539,Katsina,MAI'ADUA,HC TUGA
540,Katsina,MAI'ADUA,MCH SHARTA
541,Katsina,MAI'ADUA,HC SHEKEL
542,Katsina,MAI'ADUA,HC KOKUTUKO
543,Katsina,MAI'ADUA,HC INSHA RUWA
544,Katsina,MAI'ADUA,HC LABE
545,Katsina,MAI'ADUA,MCHC MISRA
546,Katsina,MAI'ADUA,HC MAIDARIYA
547,Katsina,MAI'ADUA,HC MAIGARI
548,Katsina,MAI'ADUA,MCH GOJOGOJO
549,Katsina,MALUMFASHI,General Hospital
550,Katsina,MALUMFASHI,C.H.C Malumfashi
551,Katsina,MALUMFASHI,MCH Malumfashi
552,Katsina,MALUMFASHI,P.H.C Dayi
553,Katsina,MALUMFASHI,M.C.H.C Dansarai
554,Katsina,MALUMFASHI,P.H.C Karfi
555,Katsina,MALUMFASHI,Marabar Kankara H.C
556,Katsina,MALUMFASHI,P.H.C Gorar Hanya
557,Katsina,MALUMFASHI,P.H.C G/Dansarai
558,Katsina,MALUMFASHI,P.H.C Makaurachi
559,Katsina,MALUMFASHI,MDGS Badawa
560,Katsina,MALUMFASHI,P.H.C Ruwan Sanyi
561,Katsina,MALUMFASHI,Danbilago H/Clinic
562,Katsina,MALUMFASHI,Gandun Karfi H/Clinic
563,Katsina,MALUMFASHI,Burdugau H/Clinic
564,Katsina,MALUMFASHI,Borindawa H/Clinic
565,Katsina,MALUMFASHI,MCH Gangara
566,Katsina,MALUMFASHI,MCHC Gora
567,Katsina,MALUMFASHI,PHC Badawa
568,Katsina,MALUMFASHI,HC UNGUWAR ALI
569,Katsina,MALUMFASHI,DAWN MEDICAL CENTRE M/FASHI
570,Katsina,MALUMFASHI,MALAM BALA HEALTH CLINIC
571,Katsina,MALUMFASHI,DR FALA CLINIC M/FASHI
572,Katsina,MALUMFASHI,ALBARKA CLINIC
573,Katsina,MALUMFASHI,M/FASHI CENTRAL CLINIC
574,Katsina,MALUMFASHI,ECWA CLINIC
575,Katsina,MALUMFASHI,DR LABO CLINIC
576,Katsina,MANI,GH MANI
577,Katsina,MANI,CHC JANI
